split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,2,128,32,0.35951652099993225,0.059130787354837185,2.192570928999885,3738.4066803670003,3740.599251296
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,3,128,32,0.35969050199992125,0.0594977139032175,2.2041196329996637,3738.406395665,3740.610515298
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,4,128,32,0.3586918399996648,0.05912158541935154,2.1914609879995623,3738.4076627090003,3740.599123697
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,5,128,32,0.3592867780002962,0.05947577351612528,2.2030357570001797,3738.407314262,3740.610350019
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,6,128,32,0.35933248499986803,0.059477166677424975,2.2031246520000423,3738.406944716,3740.610069368
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,2,7,128,32,0.36147747399991204,0.05945710641935875,2.2046477730000333,3738.40563146,3740.6102792330003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,0,128,32,0.35200832600003196,0.05875624945160633,2.1734520589998283,3740.6131587160003,3742.786610775
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,1,128,32,0.35260529800007134,0.058737717709670005,2.1734745469998416,3740.612933022,3742.786407569
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,2,128,32,0.3522132729999612,0.05872873561290157,2.1728040769999097,3740.613685799,3742.786489876
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,3,128,32,0.3513494469998477,0.05872732316129259,2.171896464999918,3740.614286494,3742.786182959
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,4,128,32,0.08212529000002178,0.0654922419032353,2.1123847890003162,3740.613962422,3742.7263472110003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,5,128,32,0.3519235509997998,0.0587631380967797,2.1735808319999705,3740.6133600860003,3742.7869409180003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,6,128,32,0.3506085150002036,0.058719391451602626,2.170909649999885,3740.614824883,3742.785734533
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,3,7,128,32,0.35237837700015007,0.05873896370968073,2.1732862520002527,3740.612658658,3742.78594491
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,0,128,32,0.36013324300029126,0.05882689764515699,2.183767070000158,3742.788950402,3744.972717472
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,1,128,32,0.3601405569997951,0.058806050354838414,2.183128117999786,3742.789209249,3744.972337367
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,2,128,32,0.359249145999911,0.05883854696773391,2.1832441019996622,3742.7901797570003,3744.973423859
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,3,128,32,0.3596794019999834,0.05884050103225403,2.183734933999858,3742.789923835,3744.973658769
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,4,128,32,0.3587107419998574,0.05883563454838828,2.182615412999894,3742.790989555,3744.973604968
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,5,128,32,0.09325887500017416,0.06551591138709374,2.12425212800008,3742.78964971,3744.913901838
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,6,128,32,0.3603385189999244,0.05882575338709132,2.1839368739997553,3742.7894303440003,3744.973367218
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,4,7,128,32,0.3608530880001126,0.05883970990322679,2.184884095000143,3742.788664058,3744.973548153
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,0,128,32,0.36219019500003924,0.05882021803226082,2.1856169540001247,3744.976519762,3747.162136716
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,1,128,32,0.3632246440001836,0.05882991906450878,2.186952134999956,3744.975749838,3747.162701973
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,2,128,32,0.3620781220001845,0.05881167316129581,2.1852399900003547,3744.977190658,3747.1624306480003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,3,128,32,0.08294393100004527,0.06592765048387059,2.1267010960000334,3744.975991578,3747.102692674
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,4,128,32,0.3617702860001373,0.058796111935481024,2.184449756000049,3744.976824623,3747.161274379
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,5,128,32,0.3613087839999025,0.0588123409354833,2.184491352999885,3744.9775400020003,3747.162031355
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,6,128,32,0.36314871800004767,0.05880578161289914,2.186127947999921,3744.976222448,3747.162350396
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,5,7,128,32,0.36362559899998814,0.058824354903237924,2.187180601000364,3744.97547146,3747.1626520610002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,0,128,32,0.36198416400020506,0.059001978161294606,2.1910454870003377,3747.16586659,3749.3569120770003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,1,128,32,0.36292925599991577,0.05902724277418583,2.1927737819996764,3747.16468186,3749.357455642
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,2,128,32,0.3612546129998009,0.059020512967743986,2.1908905149998645,3747.166111714,3749.357002229
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,3,128,32,0.3624125770002138,0.059016981387098745,2.191939000000275,3747.165330115,3749.3572691150002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,4,128,32,0.36184332299990274,0.05899895122581344,2.1908108110001194,3747.165635871,3749.3564466820003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,5,128,32,0.08290664000014658,0.06595106893548526,2.1273897770001895,3747.16496186,3749.292351637
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,6,128,32,0.36141912199991566,0.05901516954839193,2.1908893780000653,3747.16650101,3749.357390388
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,6,7,128,32,0.36279953899975226,0.05902758022580935,2.192654525999842,3747.164411644,3749.35706617
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,0,128,32,0.3588431700000001,0.058880154129031234,2.1841279479999685,3749.359838116,3751.543966064
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,1,128,32,0.08221885900002235,0.06588977248387187,2.1248018060000504,3749.360666662,3751.485468468
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,2,128,32,0.35850771600007647,0.058871391096765306,2.183520839999801,3749.360385373,3751.543906213
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,3,128,32,0.3579923709999093,0.05885833358064291,2.1826007119998394,3749.361223876,3751.543824588
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,4,128,32,0.3582784380000703,0.05884818435483354,2.18257215299991,3749.36099861,3751.543570763
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,5,128,32,0.3571499950003272,0.05886013467741049,2.1818141700000524,3749.361847447,3751.543661617
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,6,128,32,0.3590277379998952,0.058867296451617514,2.183913928000038,3749.3601106700003,3751.5440245980003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,7,7,128,32,0.3592451029999211,0.05883562996774755,2.183149632000095,3749.359549502,3751.542699134
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,0,128,32,0.4420223279998936,0.05866117129032993,2.2605186380001214,3751.546006607,3753.806525245
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,1,128,32,0.24311581000029037,0.06320801445160888,2.202564258000166,3751.546707993,3753.749272251
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,2,128,32,0.24294321300021693,0.06319800722580875,2.202081437000288,3751.546981867,3753.749063304
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,3,128,32,0.2426949840000816,0.06318752345160031,2.201508210999691,3751.54731346,3753.748821671
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,4,128,32,0.44823460499992507,0.05839370683871757,2.25843951700017,3751.547801997,3753.8062415140002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,5,128,32,0.08446843299998363,0.0668489207419483,2.156784976000381,3751.546306028,3753.7030910040003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,6,128,32,0.44316674699985015,0.058386219870968606,2.253139562999877,3751.553305321,3753.806444884
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,8,7,128,32,0.4506707010000355,0.05838531722580346,2.2606155349999426,3751.545729845,3753.80634538
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,0,128,32,0.36627533299997594,0.05887046448387698,2.1912597320001623,3753.808591933,3755.9998516650003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,1,128,32,0.3655296009997073,0.05888947674193626,2.1911033799997313,3753.808835355,3755.999938735
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,2,128,32,0.0820679650000784,0.06608048206452065,2.1305629090002185,3753.809505921,3755.94006883
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,3,128,32,0.36519225300025937,0.058859431741923124,2.1898346369998762,3753.809278961,3755.999113598
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,4,128,32,0.36440370599984817,0.05886184725806097,2.1891209709997383,3753.810218763,3755.999339734
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,5,128,32,0.36514559500028554,0.05884551593547463,2.189356588999999,3753.809060742,3755.998417331
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,6,128,32,0.36469940200004203,0.05887104154837817,2.189701689999765,3753.8098538550003,3755.999555545
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,9,7,128,32,0.36648972600005436,0.058871024193546964,2.19149147600001,3753.808305544,3755.99979702
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,0,128,32,0.3634378649999235,0.058855754322584906,2.1879662490000555,3756.002729954,3758.1906962030002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,1,128,32,0.36415425099994536,0.058864969225807376,2.188968296999974,3756.001934803,3758.1909031
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,2,128,32,0.36257153899987316,0.058867915451613836,2.187476917999902,3756.0036918700002,3758.191168788
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,3,128,32,0.08211837700036995,0.06602688396773257,2.1289517800000795,3756.003291997,3758.132243777
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,4,128,32,0.3627138409997315,0.05888088009678247,2.188021123999988,3756.0029504940003,3758.1909716180003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,5,128,32,0.3633084430002782,0.058890827677406644,2.188924100999884,3756.002478503,3758.191402604
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,6,128,32,0.3636499570002343,0.05887861183870677,2.188886924000144,3756.002229872,3758.191116796
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,10,7,128,32,0.36384676199986643,0.05885411809677246,2.1883244229998127,3756.0016559240003,3758.189980347
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,0,128,32,0.3679120709998642,0.05889997974193853,2.1938114429999587,3758.193538451,3760.387349894
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,1,128,32,0.3676091190000079,0.05888381532257324,2.1930073939997783,3758.194282932,3760.387290326
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,2,128,32,0.08270205099961458,0.06615611741935642,2.133541690999664,3758.1939855240003,3760.327527215
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,3,128,32,0.3675053020001542,0.058883283290323295,2.1928870840001764,3758.193777389,3760.386664473
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,4,128,32,0.3671079330001703,0.058857248258068616,2.1916826290002973,3758.194886162,3760.386568791
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,5,128,32,0.36696034100032193,0.058863715387096525,2.191735518000314,3758.195119781,3760.386855299
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,6,128,32,0.3670407869999508,0.058889268419358314,2.1926081080000586,3758.194630845,3760.387238953
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,11,7,128,32,0.36849601799985976,0.05885263738710203,2.1929277770000226,3758.193256294,3760.386184071
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,0,128,32,0.3680898900001921,0.05913944974193533,2.2014128320001873,3760.389411872,3762.590824704
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,1,128,32,0.36767199099995196,0.05915903567742017,2.201602096999977,3760.389648998,3762.591251095
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,2,128,32,0.36679864500001713,0.05916836383871229,2.201017924000098,3760.390316442,3762.591334366
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,3,128,32,0.36683178999965094,0.05913862051614072,2.2001290260000133,3760.3905703660002,3762.5906993920003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,4,128,32,0.36707472999978563,0.05916102148387748,2.2010663959999874,3760.3898590470003,3762.5909254430003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,5,128,32,0.3664466350001021,0.059146330354847565,2.1999828760003766,3760.39114807,3762.5911309460002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,6,128,32,0.3676200489999246,0.05914504948387114,2.20111658299993,3760.390082598,3762.591199181
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,12,7,128,32,0.08428414300033182,0.06610363658064083,2.133496877000198,3760.389138777,3762.522635654
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,0,128,32,0.3646160170001167,0.05889470274192835,2.1903518019998955,3762.594237357,3764.784589159
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,1,128,32,0.36558615299964003,0.05889333870969025,2.191279653000038,3762.5933743240003,3764.7846539770003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,2,128,32,0.36420648300008907,0.058861344612905084,2.1889081660001466,3762.594508655,3764.783416821
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,3,128,32,0.3655608009999014,0.05888820461290555,2.1910951439999735,3762.593619237,3764.784714381
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,4,128,32,0.36464964000015243,0.05886765845160323,2.1895470519998526,3762.594727522,3764.784274574
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,5,128,32,0.3640167490002568,0.05887969816128515,2.1892873920000966,3762.595063707,3764.784351099
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,6,128,32,0.36535517800029993,0.0588759000645129,2.1905080800001997,3762.593900891,3764.784408971
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,13,7,128,32,0.08284794799965312,0.0664191038387153,2.1418401669998275,3762.5931065570003,3764.734946724
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,0,128,32,0.3595052699997723,0.05927663609677878,2.1970809889999146,3764.81219042,3767.009271409
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,1,128,32,0.35946198500005266,0.059263852741937184,2.1966414200001054,3764.812440873,3767.009082293
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,2,128,32,0.35899012399977437,0.05924718748387785,2.1956529359999877,3764.813222345,3767.008875281
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,3,128,32,0.3579386940000404,0.05926387835483359,2.1951189229998818,3764.814359107,3767.00947803
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,4,128,32,0.3591280749997168,0.05926066938709776,2.196208825999747,3764.8129433070003,3767.009152133
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,5,128,32,0.35910990699994727,0.05928327267741723,2.1968913599998814,3764.81269598,3767.00958734
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,6,128,32,0.3589293199997883,0.05925311735483128,2.195775957999558,3764.8134319210003,3767.009207879
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,14,7,128,32,0.08285394299991822,0.0659412642580719,2.127033135000147,3764.811871891,3766.938905026
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,0,128,32,0.36289491600018664,0.05904230077419103,2.1932062400001087,3767.012625668,3769.205831908
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,1,128,32,0.36395543700018607,0.05885427280644205,2.1884378939998896,3767.011726319,3769.200164213
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,2,128,32,0.36168102600004204,0.059593596451621475,2.209082516000308,3767.013445529,3769.222528045
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,3,128,32,0.3633864129997164,0.05904520593549023,2.1937877969999136,3767.011966805,3769.205754602
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,4,128,32,0.3620906619999005,0.05886001538710257,2.18675113900008,3767.013165146,3769.199916285
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,5,128,32,0.36322928400022647,0.05887038838710073,2.188211324000349,3767.012194429,3769.2004057530003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,6,128,32,0.08182279999982711,0.06632847151613239,2.138005416999931,3767.012403738,3769.150409155
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,15,7,128,32,0.3634623319999264,0.05905684732257918,2.194224598999881,3767.011459408,3769.205684007
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,0,128,32,0.36102808900022865,0.05938843235483751,2.2020694920001915,3769.225422131,3771.427491623
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,1,128,32,0.3603622649998215,0.059389196967737416,2.2014273709996814,3769.2263823460003,3771.427809717
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,2,128,32,0.36021721599990997,0.059403860064512336,2.2017368779997923,3769.226606778,3771.428343656
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,3,128,32,0.36122355299994524,0.05937696887097064,2.201909588000035,3769.225681875,3771.427591463
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,4,128,32,0.36019739499988646,0.059428682935489516,2.2024865660000614,3769.226137903,3771.428624469
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,5,128,32,0.359673550000025,0.05941013054839019,2.201387597000121,3769.226876198,3771.428263795
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,6,128,32,0.08275374499999089,0.06606602777418952,2.130800605999866,3769.225906338,3771.356706944
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,16,7,128,32,0.36151489399981074,0.05940456409677696,2.2030563809998966,3769.2251342590002,3771.42819064
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,0,128,32,0.3618523290001576,0.05927800645161868,2.1994705290003367,3771.430707522,3773.6301780510003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,1,128,32,0.36158956200006287,0.05925393087096792,2.1984614190000684,3771.431351572,3773.629812991
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,2,128,32,0.08210533900000883,0.0660375013870972,2.129267882000022,3771.430975027,3773.560242909
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,3,128,32,0.3600939789998847,0.05930663196775112,2.1985995700001695,3771.432561393,3773.631160963
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,4,128,32,0.36008554099998946,0.05931758329033102,2.198930623000251,3771.432102328,3773.631032951
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,5,128,32,0.36085835099993346,0.059288273064515624,2.1987948159999178,3771.4316184520003,3773.630413268
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,6,128,32,0.36050613599991266,0.059281650709679876,2.198237307999989,3771.431860251,3773.630097559
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,17,7,128,32,0.3624203379999926,0.05924441296773723,2.1989971399998467,3771.430424312,3773.629421452
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,0,128,32,0.3678643359999114,0.05909448767742135,2.1997934539999733,3773.634237274,3775.834030728
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,1,128,32,0.3682467169996926,0.059627053354849906,2.2166853710000396,3773.633561381,3775.850246752
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,2,128,32,0.3662391189996015,0.05893536529032234,2.193235442999594,3773.6353531160003,3775.828588559
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,3,128,32,0.36747728199998164,0.05894629925807103,2.1948125590001837,3773.633862437,3775.8286749960002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,4,128,32,0.36685097600002337,0.05909583019355259,2.1988217120001536,3773.635076043,3775.833897755
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,5,128,32,0.36711419999983264,0.058925323999999585,2.1937992439998197,3773.634553877,3775.828353121
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,6,128,32,0.3666724999998223,0.059112251838717884,2.1991523070000767,3773.634810933,3775.8339632400002
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,18,7,128,32,0.08397409300005165,0.0664849165483951,2.1450065060003,3773.633231591,3775.778238097
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,0,128,32,0.3559159749997889,0.05888965438709654,2.1814952609997817,3775.852383448,3778.033878709
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,1,128,32,0.3547706119998111,0.05886936190322998,2.1797208309999405,3775.853187997,3778.032908828
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,2,128,32,0.08256505700001071,0.06604211851613546,2.12987073100021,3775.852642112,3777.982512843
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,3,128,32,0.3541726000003109,0.05890119932258043,2.180109779000304,3775.853685481,3778.0337952600003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,4,128,32,0.35527841600014654,0.05889571519354274,2.1810455869999714,3775.852922302,3778.033967889
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,5,128,32,0.35368740699959744,0.05889793758065172,2.1795234719998007,3775.8539763480003,3778.03349982
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,6,128,32,0.3534647540000151,0.05891027622581004,2.1796833170001264,3775.854572761,3778.034256078
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,19,7,128,32,0.35600470200006384,0.05888984887097913,2.181590017000417,3775.85212242,3778.0337124370003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,0,128,32,0.36546930900021835,0.08480200696774245,2.9943315250002343,3778.036300876,3781.0306324010003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,1,128,32,0.3647984330000327,0.08482317064515647,2.9943167229998835,3778.037091083,3781.031407806
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,2,128,32,0.36385138299965547,0.08482105251613897,2.993304010999964,3778.038182431,3781.031486442
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,3,128,32,0.36562908999985666,0.08479766796774364,2.9943567969999094,3778.036539987,3781.030896784
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,4,128,32,0.36426751699991655,0.08481541825807243,2.9935454830001618,3778.037419182,3781.0309646650003
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,5,128,32,0.08334075099992333,0.09059570025807086,2.8918074590001197,3778.036776769,3780.928584228
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,6,128,32,0.3646606720003547,0.08476552683870038,2.9923920040000667,3778.03780462,3781.030196624
training,training_b,training_b_pulse_03,decode,128,32,8,64.0,2040,20,7,128,32,0.36636103099999673,0.08481333619354173,2.99557445299979,3778.036015984,3781.031590437
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,0,128,32,0.48250980299962976,0.0733365899032217,2.7559440899995025,4077.8872076750004,4080.643151765
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,1,128,32,0.4823467319993142,0.07334492725808119,2.756039476999831,4077.8874569810005,4080.6434964580003
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,2,128,32,0.48125389400047425,0.07330689893549261,2.753767761000745,4077.8881991959997,4080.6419669570005
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,3,128,32,0.48116293200018845,0.0733264543548484,2.754283017000489,4077.888970528,4080.6432535450003
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,4,128,32,0.48222179699951084,0.07332252416129068,2.755220045999522,4077.8876834700004,4080.642903516
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,5,128,32,0.09063780399992538,0.0836114123870967,2.682591587999923,4077.887964193,4080.5705557809997
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,6,128,32,0.4814874419998887,0.07333663719354293,2.7549231949997193,4077.888513973,4080.6434371679998
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,0,7,128,32,0.4826881939998202,0.07334685103224699,2.756440575999477,4077.886908968,4080.6433495439996
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,0,128,32,0.5076835509999,0.07472046741936685,2.824018041000272,4080.645546369,4083.46956441
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,1,128,32,0.5062376519999816,0.074725449677434,2.8227265920004356,4080.647638337,4083.4703649290004
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,2,128,32,0.5072636149998289,0.07471910580645799,2.823555895000027,4080.646378038,4083.469933933
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,3,128,32,0.12475847199948475,0.08471981874194054,2.7510728529996413,4080.6457797020003,4083.396852555
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,4,128,32,0.5079619409998486,0.07471665229032594,2.824178161999953,4080.645998096,4083.470176258
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,5,128,32,0.5068222350000724,0.0747010228064497,2.822553942000013,4080.6466562819996,4083.4692102239997
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,6,128,32,0.5063416830007554,0.07473924693547288,2.8232583380004144,4080.6470366149997,4083.470294953
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,1,7,128,32,0.5082919320002475,0.07473119754837582,2.824959055999898,4080.6452685619997,4083.4702276179996
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,2,0,128,32,0.5080689320002421,0.07482324235482543,2.8275894449998304,4083.472949657,4086.3005391019997
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,2,1,128,32,0.507920570999886,0.07477769200000518,2.8260290230000464,4083.4741985170003,4086.3002275400004
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,2,2,128,32,0.5082809870000347,0.07478260554838809,2.826541759000065,4083.4736108449997,4086.300152604
training,training_b,training_b_pulse_04,decode,128,32,8,52.0,2040,2,3,128,32,0.5073507209999661,0.07484083493548702,2.8274166040000637,4083.4732980910003,4086.3007146950004
