elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib,split,sequence,block_id,block_role,requested_power_limit_w,requested_clock_mhz,workload_phase
437.18315784899994,2026-09-03T12:53:23.139793+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.283467042,2026-09-03T12:53:23.240103+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.38304823199996,2026-09-03T12:53:23.339684+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.483527031,2026-09-03T12:53:23.440165+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.583631396,2026-09-03T12:53:23.540267+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.683614918,2026-09-03T12:53:23.640250+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.78404104699996,2026-09-03T12:53:23.740678+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.88378341500004,2026-09-03T12:53:23.840440+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.983233317,2026-09-03T12:53:23.939869+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
438.08519997300004,2026-09-03T12:53:24.041836+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.4,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
438.18523065399995,2026-09-03T12:53:24.141866+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.4,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
438.28579512500005,2026-09-03T12:53:24.242448+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.4,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
438.385905021,2026-09-03T12:53:24.342542+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.4,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
438.485723293,2026-09-03T12:53:24.442359+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.4,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
