split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,20,6,128,128,1.0652526199999102,0.1015074014881889,13.956692608999901,1188.993125332,1202.949817941
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,20,7,128,128,1.067077141000027,0.10150705525196876,13.95847315800006,1188.991743623,1202.950216781
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,0,128,128,1.0757293500000742,0.1015078065196859,13.967220778000183,1202.952830626,1216.920051404
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,1,128,128,1.0747608990000117,0.10150838677165351,13.966326019000007,1202.953656014,1216.919982033
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,2,128,128,1.0747182400000383,0.10150437637007885,13.965774039000053,1202.953919333,1216.919693372
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,3,128,128,1.0740362270000787,0.10151363571653532,13.966267963000064,1202.95414192,1216.920409883
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,4,128,128,1.0749628999999459,0.10151284043307016,13.967093634999856,1202.953069458,1216.920163093
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,5,128,128,1.0751791510001567,0.1015096166220461,13.966900462000012,1202.95332193,1216.920222392
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,6,128,128,1.073490066999966,0.10150971529133954,13.965223909000088,1202.954379924,1216.919603833
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,21,7,128,128,0.1786175170000206,0.1077557638818904,13.863599530000101,1202.952551952,1216.8161514820001
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,0,128,128,1.0786426079998819,0.10148300437795366,13.966984163999996,1216.922998558,1230.889982722
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,1,128,128,0.18810710399998243,0.10769487180315032,13.865355823000073,1216.922433475,1230.787789298
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,2,128,128,1.0787846129999252,0.10148381140157388,13.967228660999808,1216.9226967070001,1230.889925368
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,3,128,128,1.077528323000024,0.10147781696850405,13.965211078000038,1216.924407626,1230.889618704
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,4,128,128,1.07811366299984,0.10147662755118261,13.965645362000032,1216.923248643,1230.888894005
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,5,128,128,1.0776846300000216,0.10148454700000066,13.966222099000106,1216.924078369,1230.890300468
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,6,128,128,1.0781652739999572,0.1014819878818895,13.966377734999924,1216.923691485,1230.89006922
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,22,7,128,128,1.0799685230001614,0.101477210496062,13.967574256000034,1216.922123745,1230.889698001
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,0,128,128,0.18803741000010632,0.10769409743307003,13.865187784,1230.892328167,1244.757515951
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,1,128,128,1.082150140000067,0.10148067076377944,13.970195327000056,1230.89279609,1244.862991417
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,2,128,128,1.0811912970000321,0.10148742274015682,13.970093984999949,1230.893248627,1244.863342612
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,3,128,128,1.0817802090000441,0.10148519729133887,13.97040026500008,1230.893007687,1244.863407952
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,4,128,128,1.0803897450000477,0.10147950223622108,13.968286529000125,1230.893725017,1244.862011546
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,5,128,128,1.082311016000176,0.10148020129921266,13.970296581000184,1230.892559276,1244.862855857
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,6,128,128,1.0812311820000104,0.10148220704724456,13.96947147700007,1230.893456736,1244.862928213
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,23,7,128,128,1.0822690700001658,0.10148420503936884,13.970763110000007,1230.892018199,1244.862781309
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,0,128,128,1.0853776280000602,0.10147795596850394,13.97307803600006,1244.866183185,1258.839261221
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,1,128,128,1.0864882550001767,0.10148145734645611,13.974633338000103,1244.865386797,1258.840020135
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,2,128,128,1.085186340999826,0.10147746422047373,13.972824296999988,1244.866837211,1258.839661508
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,3,128,128,1.0861586980001903,0.10148346455905378,13.97455869700002,1244.865625428,1258.840184125
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,4,128,128,1.0851661389999663,0.10148215799212604,13.973400203999972,1244.866475283,1258.839875487
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,5,128,128,0.1713122830001339,0.10790396925984162,13.87511637900002,1244.865886783,1258.741003162
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,6,128,128,1.0837928839998767,0.10147467483464633,13.97107658799996,1244.867538872,1258.83861546
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,24,7,128,128,1.0868660489998092,0.10148153750393736,13.975021311999853,1244.865083283,1258.840104595
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,0,128,128,1.1030017650000445,0.10148651248031577,13.991788850000148,1258.843362487,1272.835151337
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,1,128,128,1.1012916289998884,0.1014868117086631,13.990116716000102,1258.844746922,1272.8348636380001
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,2,128,128,0.18702363900001728,0.1079052705039373,13.890992993000054,1258.842539603,1272.733532596
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,3,128,128,1.1027887689999716,0.10148581111810906,13.991486780999821,1258.843771253,1272.835258034
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,4,128,128,1.1036713460000556,0.10148501685039371,13.992268486000057,1258.84280483,1272.835073316
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,5,128,128,1.102588624000191,0.1014846158425192,13.991134836000128,1258.844200353,1272.835335189
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,6,128,128,1.1036493290000635,0.10147611859842552,13.991116391000105,1258.843063335,1272.834179726
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,25,7,128,128,1.1039753350000865,0.10149120593700721,13.993358489000002,1258.84223837,1272.835596859
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,0,128,128,1.101356492999912,0.1014419009685033,13.984477915999832,1272.838580215,1286.823058131
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,1,128,128,0.18619101099989166,0.1078479386141741,13.882879215000003,1272.837657255,1286.72053647
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,2,128,128,1.1006645359998402,0.10143759556692962,13.983239172999902,1272.839627662,1286.822866835
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,3,128,128,1.101506431999951,0.1014267134645667,13.982699041999922,1272.838979328,1286.82167837
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,4,128,128,1.1021272039999985,0.10143796519685201,13.984748784000203,1272.837929828,1286.8226786120001
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,5,128,128,1.1007972750001045,0.10143902949606332,13.983554021000145,1272.83938232,1286.822936341
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,6,128,128,1.102382777999992,0.10143597548819064,13.984751665000204,1272.838250354,1286.8230020190001
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,26,7,128,128,1.1031995749999624,0.10143461755118136,13.985396003999995,1272.83737195,1286.822767954
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,0,128,128,1.1034652999999253,0.10194227265354337,14.050133926999933,1286.832154444,1300.882288371
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,1,128,128,1.1018310800000108,0.10194614943307131,14.048992058000067,1286.833546736,1300.882538794
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,2,128,128,1.1037968220000494,0.10194467268503805,14.050770252999882,1286.831905381,1300.882675634
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,3,128,128,1.1031199449998894,0.10193781077952742,14.049221913999872,1286.832963211,1300.882185125
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,4,128,128,1.1015212869999687,0.10193712598425188,14.047536286999957,1286.833990996,1300.881527283
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,5,128,128,1.1034034460001294,0.10194336807086525,14.050211191000017,1286.832402952,1300.882614143
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,6,128,128,0.17064890300002844,0.10848141849606247,13.947789051999962,1286.832617866,1300.780406918
training,training_a,training_a_plateau_00,decode,128,128,8,40.0,2040,27,7,128,128,1.104377796000108,0.10194338078740048,14.051187155999969,1286.831610728,1300.882797884
