scenario,seed,controller,attempted_rentals,served_rentals,attempted_returns,accepted_returns,lost_rentals,rejected_returns,service_failures,bikes_moved,truck_distance_km,unrealized_transfer_bikes,terminal_imbalance,terminal_truck_inventory,objective
nominal,94,none,67,67,86,73,0,13,13,0,0.0,0,24.5,0,15.45
nominal,94,open_loop,67,67,86,75,0,11,11,6,0.8533739059724342,0,23.5,0,13.820674781194487
nominal,94,feedback,67,67,86,78,0,8,8,10,6.39324381727943,0,20.5,0,11.828648763455886
nominal,95,none,66,66,81,74,0,7,7,0,0.0,0,27.5,0,9.75
nominal,95,open_loop,66,66,81,77,0,4,4,6,0.8533739059724342,0,30.5,0,7.5206747811944865
nominal,95,feedback,66,66,81,81,0,0,0,32,6.418521108882835,0,21.5,0,5.033704221776567
nominal,96,none,58,58,83,61,0,22,22,0,0.0,0,28.5,0,24.85
nominal,96,open_loop,58,58,83,64,0,19,19,6,0.8533739059724342,0,31.5,0,22.620674781194488
nominal,96,feedback,58,58,83,70,0,13,13,18,4.822652718300107,0,19.5,0,16.814530543660023
nominal,97,none,58,58,68,60,0,8,8,0,0.0,0,29.5,0,10.95
nominal,97,open_loop,58,58,68,63,0,5,5,6,0.8533739059724342,0,26.5,0,8.120674781194488
nominal,97,feedback,58,58,68,68,0,0,0,24,4.266869529862171,0,16.5,0,3.703373905972435
nominal,98,none,66,66,64,64,0,0,0,0,0.0,0,15.5,0,1.55
nominal,98,open_loop,66,66,64,64,0,0,0,6,0.8533739059724342,0,15.5,0,2.020674781194487
nominal,98,feedback,66,66,64,64,0,0,0,18,1.5705910989793224,0,9.5,0,2.164118219795865
nominal,99,none,68,68,78,76,0,2,2,0,0.0,0,22.5,0,4.25
nominal,99,open_loop,68,68,78,78,0,0,0,6,0.8533739059724342,0,23.5,0,2.8206747811944872
nominal,99,feedback,68,68,78,78,0,0,0,22,3.3882183322863315,0,19.5,0,3.7276436664572667
nominal,100,none,82,81,74,65,1,9,10,0,0.0,0,44.5,0,14.45
nominal,100,open_loop,82,81,74,68,1,6,7,6,0.8533739059724342,0,41.5,0,11.620674781194488
nominal,100,feedback,82,82,74,74,0,0,0,50,9.695860019807027,0,7.5,0,5.1891720039614055
nominal,101,none,61,61,70,66,0,4,4,0,0.0,0,25.5,0,6.550000000000001
nominal,101,open_loop,61,61,70,69,0,1,1,6,0.8533739059724342,0,27.5,0,4.220674781194487
nominal,101,feedback,61,61,70,70,0,0,0,20,6.418521108882835,0,18.5,4,4.133704221776567
nominal,102,none,71,71,82,76,0,6,6,0,0.0,0,23.5,0,8.35
nominal,102,open_loop,71,71,82,79,0,3,3,6,0.8533739059724342,0,20.5,0,5.5206747811944865
nominal,102,feedback,71,71,82,82,0,0,0,18,4.21631494665536,0,17.5,0,3.493262989331072
nominal,103,none,67,67,63,63,0,0,0,0,0.0,0,34.5,0,3.45
nominal,103,open_loop,67,67,63,63,0,0,0,6,0.8533739059724342,0,28.5,0,3.3206747811944872
nominal,103,feedback,67,67,63,63,0,0,0,18,5.069688852627794,0,16.5,0,3.563937770525559
nominal,104,none,62,62,94,76,0,18,18,0,0.0,0,35.5,0,21.55
nominal,104,open_loop,62,62,94,79,0,15,15,6,0.8533739059724342,0,32.5,0,18.72067478119449
nominal,104,feedback,62,62,94,84,0,10,10,16,2.5601217179173026,0,28.5,0,14.162024343583461
nominal,105,none,72,72,65,60,0,5,5,0,0.0,0,42.5,0,9.25
nominal,105,open_loop,72,72,65,63,0,2,2,6,0.8533739059724342,0,39.5,0,6.420674781194487
nominal,105,feedback,72,72,65,65,0,0,0,36,8.099991629224299,0,11.5,0,4.56999832584486
nominal,106,none,61,61,82,73,0,9,9,0,0.0,0,19.5,0,10.95
nominal,106,open_loop,61,61,82,76,0,6,6,6,0.8533739059724342,0,22.5,0,8.720674781194486
nominal,106,feedback,61,61,82,80,0,2,2,16,3.2773389109241906,0,25.5,0,6.005467782184838
nominal,107,none,60,60,82,72,0,10,10,0,0.0,0,19.5,0,11.95
nominal,107,open_loop,60,60,82,75,0,7,7,6,0.8533739059724342,0,21.5,0,9.620674781194486
nominal,107,feedback,60,60,82,82,0,0,0,20,3.2773389109241906,0,28.5,0,4.505467782184838
nominal,108,none,72,72,76,69,0,7,7,0,0.0,0,33.5,0,10.35
nominal,108,open_loop,72,72,76,72,0,4,4,6,0.8533739059724342,0,31.5,0,7.620674781194487
nominal,108,feedback,72,72,76,76,0,0,0,34,8.074714337620893,0,15.5,4,4.864942867524179
nominal,109,none,67,67,76,72,0,4,4,0,0.0,0,26.5,0,6.65
nominal,109,open_loop,67,67,76,75,0,1,1,6,0.8533739059724342,0,23.5,0,3.8206747811944872
nominal,109,feedback,67,67,76,76,0,0,0,10,2.5601217179173026,0,20.5,0,3.062024343583461
nominal,110,none,61,61,74,68,0,6,6,0,0.0,0,30.5,0,9.05
nominal,110,open_loop,61,61,74,71,0,3,3,6,0.8533739059724342,0,27.5,0,6.220674781194487
nominal,110,feedback,61,61,74,74,0,0,0,20,2.5601217179173026,0,19.5,0,3.462024343583461
nominal,111,none,59,59,80,65,0,15,15,0,0.0,0,22.5,0,17.25
nominal,111,open_loop,59,59,80,68,0,12,12,6,0.8533739059724342,0,19.5,0,14.420674781194489
nominal,111,feedback,59,59,80,75,0,5,5,20,4.958809431265654,0,22.5,0,9.24176188625313
nominal,112,none,55,55,89,75,0,14,14,0,0.0,0,27.5,0,16.75
nominal,112,open_loop,55,55,89,78,0,11,11,6,0.8533739059724342,0,29.5,0,14.420674781194489
nominal,112,feedback,55,55,89,78,0,11,11,6,0.8533739059724342,0,29.5,0,14.420674781194489
nominal,113,none,65,65,84,69,0,15,15,0,0.0,0,27.5,0,17.75
nominal,113,open_loop,65,65,84,72,0,12,12,6,0.8533739059724342,0,24.5,0,14.920674781194489
nominal,113,feedback,65,65,84,78,0,6,6,18,4.984086722869059,0,26.5,0,10.546817344573814
nominal,114,none,72,72,87,69,0,18,18,0,0.0,0,33.5,0,21.35
nominal,114,open_loop,72,72,87,72,0,15,15,6,0.8533739059724342,0,31.5,0,18.620674781194488
nominal,114,feedback,72,72,87,80,0,7,7,38,7.963834916258753,0,14.5,0,11.942766983251751
nominal,115,none,59,59,79,61,0,18,18,0,0.0,0,28.5,0,20.85
nominal,115,open_loop,59,59,79,64,0,15,15,6,0.8533739059724342,0,25.5,0,18.020674781194487
nominal,115,feedback,59,59,79,69,0,10,10,20,3.2773389109241906,0,21.5,4,13.805467782184838
nominal,116,none,51,50,67,60,1,7,8,0,0.0,0,37.5,0,11.75
nominal,116,open_loop,51,51,67,63,0,4,4,6,0.8533739059724342,0,35.5,0,8.020674781194487
nominal,116,feedback,51,51,67,66,0,1,1,18,6.554677821848382,0,26.5,0,5.860935564369677
nominal,117,none,55,55,72,59,0,13,13,0,0.0,0,26.5,0,15.65
nominal,117,open_loop,55,55,72,62,0,10,10,6,0.8533739059724342,0,23.5,0,12.820674781194487
nominal,117,feedback,55,55,72,65,0,7,7,12,4.1054355252932195,0,20.5,0,10.471087105058643
nominal,118,none,74,73,69,69,1,0,1,0,0.0,0,39.5,0,4.95
nominal,118,open_loop,74,73,69,69,1,0,1,6,0.8533739059724342,0,39.5,0,5.420674781194487
nominal,118,feedback,74,74,69,69,0,0,0,42,9.423546593875935,0,7.5,0,4.734709318775187
nominal,119,none,73,73,79,72,0,7,7,0,0.0,0,31.5,0,10.15
nominal,119,open_loop,73,73,79,75,0,4,4,6,0.8533739059724342,0,28.5,0,7.320674781194487
nominal,119,feedback,73,73,79,79,0,0,0,27,7.963834916258753,0,17.5,1,4.692766983251751
nominal,120,none,49,49,65,59,0,6,6,0,0.0,0,27.5,0,8.75
nominal,120,open_loop,49,49,65,61,0,4,4,6,0.8533739059724342,0,25.5,0,7.0206747811944865
nominal,120,feedback,49,49,65,62,0,3,3,3,0.8533739059724342,0,30.5,3,6.370674781194487
nominal,121,none,70,70,72,72,0,0,0,0,0.0,0,19.5,0,1.9500000000000002
nominal,121,open_loop,70,70,72,72,0,0,0,6,0.8533739059724342,0,13.5,0,1.820674781194487
nominal,121,feedback,70,70,72,72,0,0,0,8,4.847930009903513,0,11.5,0,2.519586001980703
nominal,122,none,59,59,77,66,0,11,11,0,0.0,0,24.5,0,13.45
nominal,122,open_loop,59,59,77,69,0,8,8,6,0.8533739059724342,0,21.5,0,10.620674781194488
nominal,122,feedback,59,59,77,76,0,1,1,20,2.5601217179173026,0,23.5,0,4.86202434358346
nominal,123,none,56,56,71,63,0,8,8,0,0.0,0,24.5,0,10.45
nominal,123,open_loop,56,56,71,66,0,5,5,6,0.8533739059724342,0,21.5,0,7.620674781194486
nominal,123,feedback,56,56,71,71,0,0,0,18,3.994556103931079,0,21.5,0,3.8489112207862157
nominal,124,none,67,67,74,67,0,7,7,0,0.0,0,28.5,0,9.85
nominal,124,open_loop,67,67,74,70,0,4,4,6,0.8533739059724342,0,25.5,0,7.0206747811944865
nominal,124,feedback,67,67,74,74,0,0,0,27,8.791931530627782,0,23.5,5,5.458386306125556
nominal,125,none,68,68,75,69,0,6,6,0,0.0,0,27.5,0,8.75
nominal,125,open_loop,68,68,75,72,0,3,3,6,0.8533739059724342,0,24.5,0,5.920674781194487
nominal,125,feedback,68,68,75,75,0,0,0,30,4.9335321396622485,0,13.5,0,3.83670642793245
nominal,126,none,61,61,78,65,0,13,13,0,0.0,0,26.5,0,15.65
nominal,126,open_loop,61,61,78,68,0,10,10,6,0.8533739059724342,0,23.5,0,12.820674781194487
nominal,126,feedback,61,61,78,71,0,7,7,12,5.650749332669136,0,20.5,0,10.780149866533828
nominal,127,none,66,66,55,55,0,0,0,0,0.0,0,30.5,0,3.0500000000000003
nominal,127,open_loop,66,66,55,55,0,0,0,6,0.8533739059724342,0,30.5,0,3.5206747811944874
nominal,127,feedback,66,66,55,55,0,0,0,29,8.074714337620893,0,17.5,5,4.814942867524179
nominal,128,none,63,63,82,73,0,9,9,0,0.0,0,17.5,0,10.75
nominal,128,open_loop,63,63,82,76,0,6,6,6,0.8533739059724342,0,19.5,0,8.420674781194487
nominal,128,feedback,63,63,82,82,0,0,0,30,6.529400530244976,0,25.5,0,5.355880106048996
nominal,129,none,66,66,105,81,0,24,24,0,0.0,0,21.5,0,26.15
nominal,129,open_loop,66,66,105,82,0,23,23,6,0.8533739059724342,0,22.5,0,25.72067478119449
nominal,129,feedback,66,66,105,81,0,24,24,0,0.0,0,21.5,0,26.15
nominal,130,none,57,57,82,74,0,8,8,0,0.0,0,28.5,0,10.85
nominal,130,open_loop,57,57,82,76,0,6,6,6,0.8533739059724342,0,30.5,0,9.520674781194487
nominal,130,feedback,57,57,82,74,0,8,8,0,0.0,0,28.5,0,10.85
nominal,131,none,59,59,81,74,0,7,7,0,0.0,0,22.5,0,9.25
nominal,131,open_loop,59,59,81,77,0,4,4,6,0.8533739059724342,0,24.5,0,6.920674781194487
nominal,131,feedback,59,59,81,79,0,2,2,10,2.5601217179173026,0,26.5,0,5.662024343583461
nominal,132,none,70,70,88,81,0,7,7,0,0.0,0,20.5,0,9.05
nominal,132,open_loop,70,70,88,84,0,4,4,6,0.8533739059724342,0,20.5,0,6.5206747811944865
nominal,132,feedback,70,70,88,88,0,0,0,24,6.418521108882835,0,24.5,0,4.933704221776567
nominal,133,none,74,73,78,77,1,1,2,0,0.0,0,33.5,0,5.35
nominal,133,open_loop,74,74,78,78,0,0,0,6,0.8533739059724342,0,29.5,0,3.420674781194487
nominal,133,feedback,74,74,78,78,0,0,0,28,6.665557243210523,0,17.5,0,4.483111448642105
nominal,134,none,69,69,70,67,0,3,3,0,0.0,0,30.5,0,6.050000000000001
nominal,134,open_loop,69,69,70,70,0,0,0,6,0.8533739059724342,0,27.5,0,3.2206747811944867
nominal,134,feedback,69,69,70,70,0,0,0,34,6.554677821848381,0,7.5,0,3.7609355643696762
nominal,135,none,58,58,92,80,0,12,12,0,0.0,0,28.5,0,14.85
nominal,135,open_loop,58,58,92,83,0,9,9,6,0.8533739059724342,0,31.5,0,12.620674781194488
nominal,135,feedback,58,58,92,80,0,12,12,6,2.3986877133483513,0,28.5,0,15.629737542669671
nominal,136,none,52,52,58,58,0,0,0,0,0.0,0,23.5,0,2.35
nominal,136,open_loop,52,52,58,58,0,0,0,6,0.8533739059724342,0,17.5,0,2.2206747811944867
nominal,136,feedback,52,52,58,58,0,0,0,26,4.9335321396622485,0,12.5,0,3.53670642793245
nominal,137,none,61,61,83,77,0,6,6,0,0.0,0,27.5,0,8.75
nominal,137,open_loop,61,61,83,80,0,3,3,3,0.8533739059724342,3,30.5,3,6.370674781194487
nominal,137,feedback,61,61,83,77,0,6,6,0,0.0,0,27.5,0,8.75
nominal,138,none,64,64,85,74,0,11,11,0,0.0,0,35.5,0,14.55
nominal,138,open_loop,64,64,85,77,0,8,8,3,0.8533739059724342,3,38.5,3,12.170674781194487
nominal,138,feedback,64,64,85,82,0,3,3,26,7.852955494896612,0,24.5,2,8.320591098979323
nominal,139,none,69,69,74,66,0,8,8,0,0.0,0,33.5,0,11.35
nominal,139,open_loop,69,69,74,69,0,5,5,6,0.8533739059724342,0,30.5,0,8.520674781194487
nominal,139,feedback,69,69,74,74,0,0,0,24,6.554677821848381,0,18.5,0,4.360935564369676
nominal,140,none,63,63,75,65,0,10,10,0,0.0,0,26.5,0,12.65
nominal,140,open_loop,63,63,75,68,0,7,7,6,0.8533739059724342,0,23.5,0,9.820674781194487
nominal,140,feedback,63,63,75,73,0,2,2,26,6.418521108882835,0,16.5,0,6.233704221776567
nominal,141,none,62,62,85,74,0,11,11,0,0.0,0,25.5,0,13.55
nominal,141,open_loop,62,62,85,77,0,8,8,6,0.8533739059724342,0,28.5,0,11.320674781194487
nominal,141,feedback,62,62,85,79,0,6,6,10,3.3882183322863315,0,24.5,0,9.627643666457267
nominal,142,none,71,69,73,72,2,1,3,0,0.0,0,32.5,0,6.25
nominal,142,open_loop,71,71,73,73,0,0,0,6,0.8533739059724342,0,29.5,0,3.420674781194487
nominal,142,feedback,71,71,73,73,0,0,0,28,4.266869529862171,0,8.5,0,3.1033739059724343
nominal,143,none,55,55,76,69,0,7,7,0,0.0,0,21.5,0,9.15
nominal,143,open_loop,55,55,76,72,0,4,4,6,0.8533739059724342,0,23.5,0,6.820674781194487
nominal,143,feedback,55,55,76,69,0,7,7,6,2.3986877133483513,0,21.5,0,9.92973754266967
nominal,144,none,52,52,72,71,0,1,1,0,0.0,0,25.5,0,3.5500000000000003
nominal,144,open_loop,52,52,72,72,0,0,0,6,0.8533739059724342,0,26.5,0,3.120674781194487
nominal,144,feedback,52,52,72,72,0,0,0,14,3.22678432771738,0,26.5,0,3.9953568655434766
nominal,145,none,63,63,69,63,0,6,6,0,0.0,0,30.5,0,9.05
nominal,145,open_loop,63,63,69,66,0,3,3,6,0.8533739059724342,0,27.5,0,6.220674781194487
nominal,145,feedback,63,63,69,69,0,0,0,34,7.135738301889724,0,12.5,0,4.377147660377945
nominal,146,none,51,51,76,69,0,7,7,0,0.0,0,27.5,0,9.75
nominal,146,open_loop,51,51,76,72,0,4,4,6,0.8533739059724342,0,27.5,0,7.220674781194487
nominal,146,feedback,51,51,76,72,0,4,4,6,0.8533739059724342,0,27.5,0,7.220674781194487
nominal,147,none,65,65,80,79,0,1,1,0,0.0,0,37.5,0,4.75
nominal,147,open_loop,65,65,80,80,0,0,0,6,0.8533739059724342,0,32.5,0,3.7206747811944867
nominal,147,feedback,65,65,80,80,0,0,0,11,2.5601217179173026,0,32.5,5,4.31202434358346
nominal,148,none,45,45,83,70,0,13,13,0,0.0,0,31.5,0,16.15
nominal,148,open_loop,45,45,83,72,0,11,11,6,0.8533739059724342,0,33.5,0,14.820674781194487
nominal,148,feedback,45,45,83,70,0,13,13,0,0.0,0,31.5,0,16.15
nominal,149,none,54,54,68,66,0,2,2,0,0.0,0,27.5,0,4.75
nominal,149,open_loop,54,54,68,68,0,0,0,6,0.8533739059724342,0,23.5,0,2.8206747811944872
nominal,149,feedback,54,54,68,68,0,0,0,12,2.3986877133483513,0,25.5,0,3.6297375426696705
nominal,150,none,66,66,75,59,0,16,16,0,0.0,0,35.5,0,19.55
nominal,150,open_loop,66,66,75,62,0,13,13,6,0.8533739059724342,0,32.5,0,16.72067478119449
nominal,150,feedback,66,66,75,75,0,0,0,34,8.842486113834592,0,24.5,0,5.918497222766919
nominal,151,none,36,36,80,63,0,17,17,0,0.0,0,33.5,0,20.35
nominal,151,open_loop,36,36,80,66,0,14,14,6,0.8533739059724342,0,36.5,0,18.120674781194488
nominal,151,feedback,36,36,80,63,0,17,17,0,0.0,0,33.5,0,20.35
nominal,152,none,67,67,89,69,0,20,20,0,0.0,0,24.5,0,22.45
nominal,152,open_loop,67,67,89,72,0,17,17,6,0.8533739059724342,0,21.5,0,19.620674781194488
nominal,152,feedback,67,67,89,77,0,12,12,24,3.3882183322863315,0,25.5,4,16.427643666457264
nominal,153,none,55,55,106,86,0,20,20,0,0.0,0,37.5,0,23.75
nominal,153,open_loop,55,55,106,87,0,19,19,5,0.8533739059724342,1,38.5,1,23.270674781194487
nominal,153,feedback,55,55,106,86,0,20,20,0,0.0,0,37.5,0,23.75
nominal,154,none,63,63,72,70,0,2,2,0,0.0,0,23.5,0,4.35
nominal,154,open_loop,63,63,72,71,0,1,1,6,0.8533739059724342,0,20.5,0,3.5206747811944874
nominal,154,feedback,63,63,72,72,0,0,0,12,2.3986877133483513,0,17.5,0,2.8297375426696703
nominal,155,none,65,65,78,70,0,8,8,0,0.0,0,25.5,0,10.55
nominal,155,open_loop,65,65,78,73,0,5,5,6,0.8533739059724342,0,22.5,0,7.720674781194487
nominal,155,feedback,65,65,78,76,0,2,2,12,2.5601217179173026,0,20.5,0,5.162024343583461
nominal,156,none,52,52,61,59,0,2,2,0,0.0,0,28.5,0,4.85
nominal,156,open_loop,52,52,61,61,0,0,0,6,0.8533739059724342,0,30.5,0,3.5206747811944874
nominal,156,feedback,52,52,61,61,0,0,0,24,4.711773296937967,0,15.5,0,3.6923546593875933
nominal,157,none,79,75,75,64,4,11,15,0,0.0,0,41.5,0,19.15
nominal,157,open_loop,79,78,75,67,1,8,9,6,0.8533739059724342,0,41.5,0,13.620674781194488
nominal,157,feedback,79,79,75,75,0,0,0,48,8.236148342189844,0,8.5,0,4.897229668437969
nominal,158,none,54,54,75,71,0,4,4,0,0.0,0,23.5,0,6.35
nominal,158,open_loop,54,54,75,74,0,1,1,6,0.8533739059724342,0,26.5,0,4.120674781194487
nominal,158,feedback,54,54,75,74,0,1,1,6,0.8533739059724342,0,26.5,0,4.120674781194487
nominal,159,none,72,72,75,68,0,7,7,0,0.0,0,34.5,0,10.45
nominal,159,open_loop,72,72,75,71,0,4,4,6,0.8533739059724342,0,32.5,0,7.720674781194487
nominal,159,feedback,72,72,75,75,0,0,0,36,6.418521108882835,0,9.5,0,4.033704221776567
nominal,160,none,76,76,68,63,0,5,5,0,0.0,0,41.5,0,9.15
nominal,160,open_loop,76,76,68,66,0,2,2,6,0.8533739059724342,0,38.5,0,6.320674781194487
nominal,160,feedback,76,76,68,68,0,0,0,38,9.670582728203621,0,14.5,6,5.284116545640725
nominal,161,none,55,55,63,59,0,4,4,0,0.0,0,31.5,0,7.15
nominal,161,open_loop,55,55,63,62,0,1,1,6,0.8533739059724342,0,34.5,0,4.920674781194487
nominal,161,feedback,55,55,63,63,0,0,0,26,3.2773389109241906,0,19.5,0,3.9054677821848385
nominal,162,none,61,61,73,67,0,6,6,0,0.0,0,22.5,0,8.25
nominal,162,open_loop,61,61,73,69,0,4,4,6,0.8533739059724342,0,23.5,0,6.820674781194487
nominal,162,feedback,61,61,73,72,0,1,1,16,1.681470520341463,0,18.5,0,3.9862941040682927
nominal,163,none,66,66,83,74,0,9,9,0,0.0,0,27.5,0,11.75
nominal,163,open_loop,66,66,83,77,0,6,6,6,0.8533739059724342,0,24.5,0,8.920674781194487
nominal,163,feedback,66,66,83,83,0,0,0,22,4.266869529862171,0,23.5,0,4.3033739059724345
nominal,164,none,50,50,77,67,0,10,10,0,0.0,0,23.5,0,12.35
nominal,164,open_loop,50,50,77,70,0,7,7,6,0.8533739059724342,0,26.5,0,10.120674781194488
nominal,164,feedback,50,50,77,70,0,7,7,6,0.8533739059724342,0,26.5,0,10.120674781194488
nominal,165,none,62,62,78,78,0,0,0,0,0.0,0,27.5,0,2.75
nominal,165,open_loop,62,62,78,78,0,0,0,6,0.8533739059724342,0,22.5,0,2.7206747811944867
nominal,165,feedback,62,62,78,78,0,0,0,10,4.1054355252932195,0,22.5,0,3.571087105058644
nominal,166,none,59,59,65,65,0,0,0,0,0.0,0,13.5,0,1.35
nominal,166,open_loop,59,59,65,65,0,0,0,6,0.8533739059724342,0,12.5,0,1.720674781194487
nominal,166,feedback,59,59,65,65,0,0,0,16,3.2773389109241906,0,12.5,0,2.7054677821848383
nominal,167,none,59,59,76,70,0,6,6,0,0.0,0,20.5,0,8.05
nominal,167,open_loop,59,59,76,73,0,3,3,6,0.8533739059724342,0,20.5,0,5.5206747811944865
nominal,167,feedback,59,59,76,76,0,0,0,26,4.1054355252932195,0,23.5,0,4.471087105058643
nominal,168,none,58,58,83,69,0,14,14,0,0.0,0,26.5,0,16.65
nominal,168,open_loop,58,58,83,72,0,11,11,6,0.8533739059724342,0,23.5,0,13.820674781194487
nominal,168,feedback,58,58,83,73,0,10,10,8,0.8533739059724342,0,22.5,0,12.820674781194487
nominal,169,none,63,63,80,71,0,9,9,0,0.0,0,22.5,0,11.25
nominal,169,open_loop,63,63,80,74,0,6,6,6,0.8533739059724342,0,20.5,0,8.520674781194487
nominal,169,feedback,63,63,80,80,0,0,0,26,6.529400530244976,0,23.5,0,4.955880106048996
nominal,170,none,64,64,86,67,0,19,19,0,0.0,0,25.5,0,21.55
nominal,170,open_loop,64,64,86,70,0,16,16,6,0.8533739059724342,0,23.5,0,18.82067478119449
nominal,170,feedback,64,64,86,73,0,13,13,12,1.681470520341463,0,22.5,0,16.186294104068292
nominal,171,none,51,51,76,68,0,8,8,0,0.0,0,23.5,0,10.35
nominal,171,open_loop,51,51,76,71,0,5,5,6,0.8533739059724342,0,26.5,0,8.120674781194488
nominal,171,feedback,51,51,76,72,0,4,4,8,0.8533739059724342,0,27.5,0,7.320674781194487
nominal,172,none,55,55,90,71,0,19,19,0,0.0,0,22.5,0,21.25
nominal,172,open_loop,55,55,90,74,0,16,16,6,0.8533739059724342,0,25.5,0,19.02067478119449
nominal,172,feedback,55,55,90,75,0,15,15,8,0.8533739059724342,0,26.5,0,18.22067478119449
nominal,173,none,73,73,71,60,0,11,11,0,0.0,0,43.5,0,15.350000000000001
nominal,173,open_loop,73,73,71,63,0,8,8,6,0.8533739059724342,0,40.5,0,12.520674781194487
nominal,173,feedback,73,73,71,71,0,0,0,42,8.099991629224299,0,12.5,0,4.96999832584486
nominal,174,none,65,65,77,71,0,6,6,0,0.0,0,29.5,0,8.95
nominal,174,open_loop,65,65,77,74,0,3,3,6,0.8533739059724342,0,26.5,0,6.120674781194487
nominal,174,feedback,65,65,77,77,0,0,0,17,4.266869529862171,0,21.5,3,3.8533739059724343
nominal,175,none,59,59,86,71,0,15,15,0,0.0,0,25.5,0,17.55
nominal,175,open_loop,59,59,86,74,0,12,12,6,0.8533739059724342,0,22.5,0,14.720674781194488
nominal,175,feedback,59,59,86,76,0,10,10,10,3.994556103931079,0,23.5,0,13.648911220786216
nominal,176,none,61,57,69,64,4,5,9,0,0.0,0,34.5,0,12.45
nominal,176,open_loop,61,60,69,67,1,2,3,6,0.8533739059724342,0,34.5,0,6.920674781194487
nominal,176,feedback,61,61,69,69,0,0,0,28,5.9736173418070395,0,15.5,0,4.144723468361408
nominal,177,none,60,60,77,68,0,9,9,0,0.0,0,25.5,0,11.55
nominal,177,open_loop,60,60,77,71,0,6,6,6,0.8533739059724342,0,22.5,0,8.720674781194486
nominal,177,feedback,60,60,77,71,0,6,6,10,1.7067478119448685,0,22.5,4,9.091349562388974
nominal,178,none,65,65,75,71,0,4,4,0,0.0,0,29.5,0,6.95
nominal,178,open_loop,65,65,75,74,0,1,1,6,0.8533739059724342,0,26.5,0,4.120674781194487
nominal,178,feedback,65,65,75,75,0,0,0,18,4.1054355252932195,0,23.5,0,4.071087105058644
nominal,179,none,59,59,77,70,0,7,7,0,0.0,0,22.5,0,9.25
nominal,179,open_loop,59,59,77,73,0,4,4,6,0.8533739059724342,0,25.5,0,7.0206747811944865
nominal,179,feedback,59,59,77,75,0,2,2,10,4.822652718300108,0,22.5,0,5.714530543660022
nominal,180,none,54,54,86,78,0,8,8,0,0.0,0,30.5,0,11.05
nominal,180,open_loop,54,54,86,81,0,5,5,6,0.8533739059724342,0,33.5,0,8.820674781194487
nominal,180,feedback,54,54,86,78,0,8,8,0,0.0,0,30.5,0,11.05
nominal,181,none,69,65,65,65,4,0,4,0,0.0,0,25.5,0,6.550000000000001
nominal,181,open_loop,69,68,65,65,1,0,1,6,0.8533739059724342,0,22.5,0,3.7206747811944867
nominal,181,feedback,69,69,65,65,0,0,0,26,4.266869529862171,0,3.5,0,2.5033739059724343
nominal,182,none,79,78,89,70,1,19,20,0,0.0,0,36.5,0,23.65
nominal,182,open_loop,79,79,89,73,0,16,16,6,0.8533739059724342,0,34.5,0,19.92067478119449
nominal,182,feedback,79,79,89,84,0,5,5,35,6.640279951607117,0,19.5,3,10.028055990321423
nominal,183,none,67,67,66,66,0,0,0,0,0.0,0,40.5,0,4.05
nominal,183,open_loop,67,67,66,66,0,0,0,5,0.8533739059724342,1,40.5,1,4.470674781194487
nominal,183,feedback,67,67,66,66,0,0,0,28,10.994137692855258,0,14.5,2,5.048827538571052
nominal,184,none,61,61,75,69,0,6,6,0,0.0,0,23.5,0,8.35
nominal,184,open_loop,61,61,75,72,0,3,3,6,0.8533739059724342,0,26.5,0,6.120674781194487
nominal,184,feedback,61,61,75,71,0,4,4,20,6.3679665256760245,0,17.5,0,8.023593305135204
nominal,185,none,55,55,80,73,0,7,7,0,0.0,0,33.5,0,10.35
nominal,185,open_loop,55,55,80,75,0,5,5,5,0.8533739059724342,1,33.5,1,8.770674781194487
nominal,185,feedback,55,55,80,75,0,5,5,5,0.8533739059724342,0,35.5,5,8.970674781194488
nominal,186,none,56,56,95,77,0,18,18,0,0.0,0,27.5,0,20.75
nominal,186,open_loop,56,56,95,77,0,18,18,6,0.8533739059724342,0,27.5,0,21.22067478119449
nominal,186,feedback,56,56,95,86,0,9,9,18,1.5705910989793224,0,36.5,0,13.864118219795865
nominal,187,none,57,57,74,66,0,8,8,0,0.0,0,24.5,0,10.45
nominal,187,open_loop,57,57,74,69,0,5,5,6,0.8533739059724342,0,21.5,0,7.620674781194486
nominal,187,feedback,57,57,74,66,0,8,8,6,3.2520616193207856,0,21.5,0,11.100412323864159
nominal,188,none,55,55,76,65,0,11,11,0,0.0,0,29.5,0,13.95
nominal,188,open_loop,55,55,76,68,0,8,8,6,0.8533739059724342,0,26.5,0,11.120674781194488
nominal,188,feedback,55,55,76,74,0,2,2,18,5.120243435834605,0,25.5,0,6.4740486871669205
nominal,189,none,54,54,79,68,0,11,11,0,0.0,0,20.5,0,13.05
nominal,189,open_loop,54,54,79,71,0,8,8,6,0.8533739059724342,0,23.5,0,10.820674781194487
nominal,189,feedback,54,54,79,68,0,11,11,0,0.0,0,20.5,0,13.05
nominal,190,none,63,63,91,82,0,9,9,0,0.0,0,25.5,0,11.55
nominal,190,open_loop,63,63,91,85,0,6,6,6,0.8533739059724342,0,28.5,0,9.320674781194487
nominal,190,feedback,63,63,91,89,0,2,2,14,2.5601217179173026,0,32.5,0,6.462024343583461
nominal,191,none,77,77,77,73,0,4,4,0,0.0,0,34.5,0,7.45
