split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,2,3,128,32,0.6524912910000467,0.10107490287096484,3.7858132799999566,547.463976205,551.249789485
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,2,4,128,32,0.6520008420000067,0.10106504522580494,3.7850172439999596,547.464885262,551.249902506
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,2,5,128,32,0.6528682659999276,0.10107807980645131,3.786288739999918,547.464291415,551.250580155
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,2,6,128,32,0.14260076200002914,0.11425439287096827,3.6844869410000456,547.463352011,551.147838952
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,2,7,128,32,0.653835023000056,0.10109023516128908,3.7876323130000173,547.462756056,551.250388369
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,0,128,32,0.6506002799999351,0.10118699012903401,3.7873969739999893,551.253762882,555.041159856
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,1,128,32,0.6520559790000107,0.101190281774195,3.788954714000056,551.252818972,555.041773686
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,2,128,32,0.14141250300008323,0.11436772651612617,3.6868120249999947,551.253057069,554.939869094
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,3,128,32,0.6506546089999574,0.10120069419354921,3.787876128999983,551.253973351,555.04184948
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,4,128,32,0.6501322999999957,0.10119789212903045,3.7872669559999395,551.2544051250001,555.041672081
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,5,128,32,0.6509186060000047,0.10121669512903414,3.788636155000063,551.253279586,555.041915741
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,6,128,32,0.6512306020000551,0.10115653851613066,3.7870832960001053,551.25352326,555.0406065560001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,3,7,128,32,0.6517480009999872,0.10120153787096892,3.7889956750000238,551.252540823,555.041536498
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,0,128,32,0.6600793860000067,0.10115004345161357,3.7957307330000276,555.043876587,558.83960732
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,1,128,32,0.6583578260000422,0.10114960358064382,3.7939955370000007,555.045143659,558.839139196
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,2,128,32,0.658458980999967,0.10113505574193574,3.793645708999975,555.044809491,558.8384552
